task,condition,persona_id,cache_key,cached,input_chars,max_output_tokens,reasoning_effort,note
aux_match::c4_doc_local_anon,c4_doc_local_anon,P0032,9da2aa3f402689a96154dd9981866f8ac837c5e944648dc92bf2f59b6b0ef0e4,True,6665,400,none,
aux_match::c4_doc_local_anon,c4_doc_local_anon,P0034,8248a2156342bb5d6cdfa6ded5b9f39dbd8eaddf265b335ce149aa0e1f5250aa,True,6801,400,none,
aux_match::c4_doc_local_anon,c4_doc_local_anon,P0035,cdf15bbc7588814dcc31671e09994e26f361c3b8d9de7d348cf0139fb48eca88,True,6697,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0001,4c14d138609c84f53c9c8d72e57d614668530088f4949c319f6bdc913fddc218,True,6905,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0002,e1ed83ab88c1c2aaf1e111e30a4b23c01d199c43cb52d7a95e0999f235fa495d,True,6843,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0004,a015a422a6bbd888ee6748183980b507cba82fc153bd7fe419a998a4a42a3a6f,True,6914,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0005,173776ab39ea0f6271798588062f71de9cd0e3bbefdc0604f66317eec2756957,True,6656,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0007,6b158a3b1f666ebbfefa1f22604a442800ab5d006e4de62feb061a8ab3be9ddb,True,6908,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0008,24c4efc37a1832abdecf238dce84dcd38640b5fa87076f9ebeaa24146fab567d,True,6788,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0010,e6c6c29828e54a8f5a36aeca70c3f8b86e1dd12cbaf2d8cb34b6939a76916038,True,6861,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0011,33c64c3596ef7660abd3f7c9694c6b49606d00685e4f5ed149b0460734488273,True,6684,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0013,4f02b889bf7d635b3b3d866042adbb302da5d6eb6db4b9f73c1c0360352c9589,True,6780,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0014,9d29ec0b1119e5195e4f9902d3c9c90193b3f22712617b8a8f58fe871ff5538a,True,6863,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0016,3e804faeb27384fa8edf3fe7128e03f33f31da157d33791c997b1d733b83fae8,True,6898,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0017,009bd740c0f7c6d726904584eedcb692cfb003398e3de4aa05ad99378e142851,True,6897,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0019,b91339e33d3c56da8372472d6f15df809bceeb465a41cf7924671fd2843b8c51,True,6858,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0020,d3fa089a7eebcfa949481d525f8d1d00bb6df038f13acdd079bf9723e7470dc3,True,6607,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0022,9ac047be971525d0eeafbbfd92682122c913d3b57b485bf4ab4f6f8c3c445552,True,6923,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0023,9c3ce920de2e269b20ecc64957d4ddfaead14bcbebd68ec707214e677eac02b3,True,6828,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0025,76b0bea23aa401c3fa3706da95bf7387f15e848f6c9fb6ee7f33bd42f4a6e2d6,True,6860,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0026,a8730fd533be9e9c45e82baa60989b723c96d2407a9b3395e27553394adec734,True,6795,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0028,d79062876110c50c13e8c02c30393357c8eb6ff260e0bfc8a1a43a61de573ba8,True,6794,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0029,10938027a3e030c16481eab27e2656066869ef9a4be8dc62da2addf0c8d21976,True,6796,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0031,179548c8fe620a7cf015882ecaaf13f0fe111725ce0eb2090764f056410e573d,True,6828,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0032,bc7513378786b5f3855b10ffd3bd32d4065638488355802e55f1deb9a272337d,True,6774,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0034,747dde46b27e48761adb109588d828d4fd301d4ed37ec451629e232b88af7b15,True,6858,400,none,
aux_match::c4_openai_doc_local_gpt55_24p,c4_openai_doc_local_gpt55_24p,P0035,916ca61b479fcb069ee544249b8c2ad64acc394ccce7c21403d8f3fb78bd9b4f,True,6778,400,none,
aux_match::c5_linkguard,c5_linkguard,P0001,c2e4b50da7bf800828367b0ad85643be92d37c1e1b95855f82e335a6f9115d75,True,6668,400,none,
aux_match::c5_linkguard,c5_linkguard,P0002,47783b2adc323848280e7e78682cbdc759f7ccf092aa7423b6522b0ef67acd71,True,6657,400,none,
aux_match::c5_linkguard,c5_linkguard,P0004,63da463a0e6aa3d37f138ba02090eb855f98071fd6eb792c6e001ae5f056125d,True,6688,400,none,
aux_match::c5_linkguard,c5_linkguard,P0005,f2ac35e89b0d4f0a26783854530479d635424279754bae13eed66b8a7b6fe8f0,True,6518,400,none,
aux_match::c5_linkguard,c5_linkguard,P0007,e7003052447ae8f054311a19b32b8fd3fd7cd06983377f9f12edb761c55959fd,True,6678,400,none,
aux_match::c5_linkguard,c5_linkguard,P0008,ecc0edbea8d12f64c136e203921c617c5a4fa5bcb666691c31ae4236092606ca,True,6611,400,none,
aux_match::c5_linkguard,c5_linkguard,P0010,28fba78abf05a0f22c04dce938015bc73e08bf7c14baad615899f0532fa629cf,True,6661,400,none,
aux_match::c5_linkguard,c5_linkguard,P0011,3aed73e4a9ba2d6668e7d787665ddd3d4a64414adb26e97005cfee0df19e10fd,True,6533,400,none,
aux_match::c5_linkguard,c5_linkguard,P0013,f75b0b8c934b8322e225d7f63b26eaed7050e16f2079f680e7596bb344e67b3b,True,6577,400,none,
aux_match::c5_linkguard,c5_linkguard,P0014,b6a45b92fd46ab95b9ac803621fb34968e3a10d2dc0b0810bf536923cb8f14b0,True,6661,400,none,
aux_match::c5_linkguard,c5_linkguard,P0016,b42d3284c1fbc4d22e61e2a540ffb11fa1498eaaf2492fd3ef4170af861e8d84,True,6707,400,none,
aux_match::c5_linkguard,c5_linkguard,P0017,62286f40219ea6082e777f2cb27797bc35b6e3c61c294aa41b62a242bbd048c8,True,6665,400,none,
aux_match::c5_linkguard,c5_linkguard,P0019,ec99a98feee87a0bc77f471500b872044d5492aca151f8c9781ee01998d00ae3,True,6680,400,none,
aux_match::c5_linkguard,c5_linkguard,P0020,894f1215dd3a13a4e5ca47cd4081c55a170e300a6e2f967e5ec0a7f880ddeec6,True,6472,400,none,
aux_match::c5_linkguard,c5_linkguard,P0022,348fe7b7ca1588347371b8946ff7f84330e1b03c1c58f1b39ce537c28ad1f8b7,True,6716,400,none,
aux_match::c5_linkguard,c5_linkguard,P0023,9168aa1b68be4c7414a09e7b84c7a8e4621b66a5150596cb7614efde73071738,True,6655,400,none,
aux_match::c5_linkguard,c5_linkguard,P0025,0480fb3c003d84e2380e3f92a1c6a3425c23c233b9f355b428f393953e689e1a,True,6628,400,none,
aux_match::c5_linkguard,c5_linkguard,P0026,bd890d6bd7bacd80e9227fb1238e2bd5016534d6d6541a7644daf0a56cafbd76,True,6648,400,none,
aux_match::c5_linkguard,c5_linkguard,P0028,e9ea4973b59685893e7c3c9f525e345243b9342699cbd7a456b75ef59adbf5c9,True,6684,400,none,
aux_match::c5_linkguard,c5_linkguard,P0029,8d94c87320ab27951a59c97015d34a75deddcf5d6e97a6b27a609abbf8efe768,True,6652,400,none,
aux_match::c5_linkguard,c5_linkguard,P0031,62418c65cd538bfd148e5a38152aef8ecfdfe38e9b43ce9c50bfc0652a2dafb4,True,6702,400,none,
aux_match::c5_linkguard,c5_linkguard,P0032,09dd3b3ce5ca9430bcc0ecf9aed4b97827d0af3fb57e569e2e592f1317ce5981,True,6568,400,none,
aux_match::c5_linkguard,c5_linkguard,P0034,27170c2082f5d4981aa4cdc5d63fe1ea5f5daf6d8f47f86c0fe47da0e66d4931,True,6650,400,none,
aux_match::c5_linkguard,c5_linkguard,P0035,b98933a9a4c2c0b39d1ffe4f1d40175ae9d279b630ed6925e8c3ede0a6103c61,True,6613,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0001,ce9fe28a80cd00205696e551a1197e7be259ddfd54bcad4366865484d1c59b74,True,6501,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0002,9aa24c392c9a3e7248f7d9157814a2f95ae7f3cc997e6a9de91366d7b7a2b135,True,6464,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0004,1ec04a85915a78abea19256a57e83b9640001666d4495874c39cbd1d1100098e,True,6529,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0005,6d8f76f4d922e0c524a6ef01119219a9a27519178e73eb1a586e9f56119b7b66,True,6296,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0007,235930cbdda63b3949b2886d646fc579be71ebb05a45f4ac5881e2b1db801cf6,True,6482,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0008,eacb1715f18974b42ff2f3da323fe61e0c6ad37af8de7f8cd39336046b2988d6,True,6432,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0010,bbf3007936510054364eaa2935a87a7e9369719c8efe5a86d99d3b5aea20694c,True,6485,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0011,0d1d614ce9af503a3d4eb2a0fa1518a545eca9d9069b24874b014d3a453e44b5,True,6324,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0013,f1636f0f5042601e84df6884d8f2354dc14a06059cc4211522cf4665ebf599d1,True,6417,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0014,0babff09051ad97b893d7c1ae726ef85de8289d04ac16b991adf5576335e1638,True,6451,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0016,11dfd9bc58272e37bc805ff7f8ee6ee83b0988787eddfb4dce3697bb21bdd013,True,6534,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0017,1228417a4deb0ad3d89e3fdb1af91933142bb5c129018f85f8877fe6c7abd7cb,True,6460,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0019,67f521121574545f5d72aa69dc4c6ef22a4681dd2ba2fd2d83df8b93481e9db0,True,6500,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0020,8850490ee588f88e8867b26157d738cec928a235d6531a43a1bc30c9ea4804e6,True,6256,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0022,5774a6673c60e4ba91e154bf5533adc8cb304dc70a90bdaa3c1d42d05ff8c0f5,True,6533,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0023,252f27e7021867330d69c25246526ad860a05e5d504a96e4ec3fd564f3b1f2a3,True,6463,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0025,4ee6fe0c9d012fee2dc54e2c6ccd4079d52bee1f388c051a674be7b5bdd35ce9,True,6468,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0026,4c1d0238d475acfc31ab5fd0898e80b0b08c3a0a8eac7b687f29ac3678fa72cf,True,6457,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0028,d86bf8e6ea08dcea23200e92e5e8b9d25ad5ea8608c6dd79465a1a61e7295321,True,6501,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0029,559cfd44f6762ba923f16962d2d11807efdf251e50b1a36c31eb38f16acff085,True,6442,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0031,d979d04fd8ee2298a82931a8b93603863fd3bb5777d9637fcaf42a87c369fa28,True,6512,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0032,eca9cc63b88c8c79bf253b803ee5d30f7276650ccfe8712383e4271c5b84eed2,True,6352,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0034,41a5f2fffd7eba799099ec75c0fd89a6aef9b23d5719a78feb267817789f3830,True,6485,400,none,
aux_match::c6_aggressive_redaction,c6_aggressive_redaction,P0035,e47f4593bb8d7da58a264ef6187be5241a6123be6df513c13d0a684cd70c0373,True,6418,400,none,
